InventoryID,ItemNumber,Vendor,OEM,PartDescription,ListPrice,OutrightCosttoPartsSource,ExchangeCost,CoreCharge,ConditionCode,UOM,QTYUOM,StockYN,QOH,LeadTime,CompatibleModels,ManufacturedYear,Usage,InventoryID_2,InventoryID_3,CuryID,Subitem,Warehouse,InventoryID_4,Subitem_2,Warehouse_2,Location,RefNoteID,Attribute,InventoryID_5,Currency,ReplClass,Warehouse_3,LocationID
10435727,10435727,Avante Health Solutions,SIEMENS,"Siemens SC2000, Transmit Receiver Board",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10435727,76707,USD,0,AUE MAIN,10435727,0,AUE MAIN,B7,2ece1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10435727,USD,PURCHASE,AUE MAIN,B7
10435850,10435850,Avante Health Solutions,SIEMENS,"Siemens, Kit, Cable, ECG, USA",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10435850,76708,USD,0,AUW MAIN,,,,,40ce1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10435850,USD,PURCHASE,,
10438324,10438324,Avante Health Solutions,SIEMENS,"Siemens SC2000, Physio Module 4 Assy",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10438324,76718,USD,0,AUE MAIN,10438324,0,AUE MAIN,C13,f7ce1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10438324,USD,PURCHASE,AUE MAIN,C13
10439476,10439476,Avante Health Solutions,SIEMENS,"S2000, RCB BOARD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,7.000000,1-5 Days,,,,10439476,76728,USD,0,AUE MAIN,10439476,0,AUE MAIN,D11,accf1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10439476,USD,PURCHASE,AUE MAIN,D82-1
10439478,10439478,Avante Health Solutions,SIEMENS,"S2000, RC BOARD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10439478,76729,USD,0,AUE MAIN,10439478,0,AUE MAIN,D57-1,becf1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10439478,USD,PURCHASE,AUE MAIN,D57-1
10439676,10439676,Avante Health Solutions,SIEMENS,"Siemens S2000, RM200 Module w/o HDD (doesn't include HDD)",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10439676,76732,USD,0,AUE MAIN,,,,,c2ba1cde-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10439676,USD,PURCHASE,,
10359152,10359152,Avante Health Solutions,Siemens,SPARE PART D1 FROM MD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10359152,20555,USD,0,ADI MAIN,10359152,0,ADI MAIN,K33,1c25366f-906b-e911-8172-ae6f57ba0111,PARTGROUP,10359152,USD,PURCHASE,ADI MAIN,K33
10392210,10392210,Avante Health Solutions,,Base Cover,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10392210,166908,USD,0,ADI MAIN,,,,,59e2c569-5f39-ef11-8359-121089124341,PARTGROUP,10392210,USD,PURCHASE,,
10392262,10392262,Avante Health Solutions,,Collision protection receptor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10392262,125810,USD,0,ADI MAIN,,,,,31ad2b29-a31f-eb11-8183-1296c0afa970,PARTGROUP,10392262,USD,PURCHASE,,
10393028,10393028,Avante Health Solutions,Siemens,DMS B Signal Backplane Right,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10393028,167427,USD,0,ADI MAIN,10393028,0,ADI MAIN,Q33,d19a9346-0154-ef11-835a-121089124341,PARTGROUP,10393028,USD,PURCHASE,ADI MAIN,Q33
10393060,10393060,Avante Health Solutions,Siemens,"Spare Part Module Kit, Complete",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10393060,138393,USD,0,ADI MAIN,10393060,0,ADI MAIN,Q27,7a0dbd58-2075-eb11-8173-12e75f4d5d6d,PARTGROUP,10393060,USD,PURCHASE,ADI MAIN,Q27
10393100,10393100,Avante Health Solutions,Siemens,DMS P47A Def Flash,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10393100,138436,USD,0,ADI MAIN,,,,,9a3af236-1776-eb11-8173-12e75f4d5d6d,PARTGROUP,10393100,USD,PURCHASE,,
10394670,10394670,Avante Health Solutions,Siemens,COLLISION PROTECTION DETECTOR 20X20,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10394670,20192,USD,0,ADI MAIN,,,,,414a4f39-906b-e911-8172-ae6f57ba0111,PARTGROUP,10394670,USD,PURCHASE,,
10396498,10396498,Avante Health Solutions,,CPD FD 30x40 plane,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10396498,22069,USD,0,ADI MAIN,,,,,629f3bcd-21ba-e911-8175-ced3470620e1,PARTGROUP,10396498,USD,PURCHASE,,
10396499,10396499,Avante Health Solutions,Siemens,CPD FD 20x20 Plane B (Yellow Rubber w/ Gray Keys),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10396499,136850,USD,0,ADI MAIN,,,,,87534992-a835-eb11-8184-1296c0afa970,PARTGROUP,10396499,USD,PURCHASE,,
10397138,10397138,Avante Health Solutions,SIEMENS,"Siemens S2000, Rear Caster - SEE PN: 11150711",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10397138,76690,USD,0,AUE MAIN,10397138,0,AUE MAIN,E2,f0e21ed2-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10397138,USD,PURCHASE,AUE MAIN,E5
10410752,10410752,Avante Health Solutions,,MONITOR,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10410752,34243,USD,0,ADI MAIN,,,,,b4075e03-3d39-ea11-8179-d2e12e40ca40,PARTGROUP,10410752,USD,PURCHASE,,
10410771,10410771,Avante Health Solutions,Siemens,Converter DVI-to-Cat,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10410771,22111,USD,0,ADI MAIN,,,,,071bf412-0ac9-e911-8176-efcdc93cb3d1,PARTGROUP,10410771,USD,PURCHASE,,
10410796,10410796,Avante Health Solutions,SIEMENS,"MONITOR COLOR 19"" DSC1908-DC",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10410796,25951,USD,0,ADI MAIN,,,,,4eac135b-e7fc-e911-8177-b692338b994f,PARTGROUP,10410796,USD,PURCHASE,,
10435209,10435209,Avante Health Solutions,SIEMENS,"Siemens SC2000, TRB BOARD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,5.000000,1-5 Days,,,,10435209,76704,USD,0,AUE MAIN,10435209,0,AUE MAIN,C31,f8cd1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10435209,USD,PURCHASE,AUE MAIN,C92
10435338,10435338,Avante Health Solutions,SIEMENS,"PWA,S2000,RM200 vid. interf., VI/F2",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,22.000000,1-5 Days,,,,10435338,76705,USD,0,AUE MAIN,10435338,0,AUE MAIN,B63,0ace1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10435338,USD,PURCHASE,AUE MAIN,D79-2
10435925,10435925,Avante Health Solutions,SIEMENS,"Siemens S2000, Kit, Foot Pedal Assy, ANT/S2K",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10435925,76709,USD,0,AUE MAIN,10435925,0,AUE MAIN,E50,52ce1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10435925,USD,PURCHASE,AUE MAIN,E50
10438526,10438526,Avante Health Solutions,SIEMENS,"Siemens S2000, RM300, CPU Module (SW VB10E or higher)",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10438526,76720,USD,0,AUW MAIN,,,,,1bcf1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10438526,USD,PURCHASE,,
10438694,10438694,Avante Health Solutions,SIEMENS,"Siemens S2000, RM3000 Video Interface , PWA",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10438694,76722,USD,0,AUE MAIN,10438694,0,AUE MAIN,B62,3fcf1dd8-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10438694,USD,PURCHASE,AUE MAIN,D77-2
10439482,10439482,Avante Health Solutions,SIEMENS,Siemens S2000 CP Board,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10439482,138736,USD,0,AUW MAIN,10439482,0,AUE MAIN,B76,3f92566e-f381-eb11-8173-12e75f4d5d6d,PARTGROUP,10439482,USD,PURCHASE,AUE MAIN,B8
10439525,10439525,Avante Health Solutions,SIEMENS,Siemens Tableside Joystick,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10439525,160648,USD,0,AUW MAIN,,,,,744e27c7-e7c1-ed11-8349-121089124341,PARTGROUP,10439525,USD,PURCHASE,,
10441625,10441625,Avante Health Solutions,SIEMENS,"Transmitter, Mid-Range",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10441625,160645,USD,0,AUW MAIN,,,,,612c42ca-cfc1-ed11-8349-121089124341,PARTGROUP,10441625,USD,PURCHASE,,
10494871-N,10494871-N,Avante Health Solutions,Siemens,"CPT Brushblock, Canless",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10494871-N,150918,USD,0,ADI MAIN,,,,,39944542-8775-ec11-817d-12e75f4d5d6d,PARTGROUP,10494871-N,USD,PURCHASE,,
10496544,10496544,Avante Health Solutions,Siemens,32 Channel Spine Coil,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10496544,165085,USD,0,ADI MAIN,,,,,6fbf5817-bedc-ee11-8355-121089124341,PARTGROUP,10496544,USD,PURCHASE,,
10498364,10498364,Avante Health Solutions,Siemens,FTS Celsius R670,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10498364,158656,USD,0,ADI MAIN,,,,,07c4440e-6b60-ed11-8189-12e75f4d5d6d,PARTGROUP,10498364,USD,PURCHASE,,
10501683,10501683,Avante Health Solutions,Siemens,"ECC V3 Cable, 5.2M",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10501683,20278,USD,0,ADI MAIN,,,,,3c034545-906b-e911-8172-ae6f57ba0111,PARTGROUP,10501683,USD,PURCHASE,,
10494881,10494881,Avante Health Solutions,Siemens,CXT P47 HPT BRUSH BLOCK,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10494881,167803,USD,0,ADI MAIN,10494881,0,ADI MAIN,M112,943880a2-8c6f-ef11-835b-121089124341,PARTGROUP,10494881,USD,PURCHASE,ADI MAIN,M112
10496462,10496462,Avante Health Solutions,Siemens,Interface Box Breast Coil Sentinelle 1.5T,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10496462,136933,USD,0,ADI MAIN,,,,,238fb175-bd38-eb11-8184-1296c0afa970,PARTGROUP,10496462,USD,PURCHASE,,
10496500,10496500,Avante Health Solutions,Siemens,3T Head / Neck 20 Coil,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10496500,138384,USD,0,ADI MAIN,,,,,bde79d2e-0173-eb11-8173-12e75f4d5d6d,PARTGROUP,10496500,USD,PURCHASE,,
10497985,10497985,Avante Health Solutions,Siemens,ICS Tower 9B2 M460,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10497985,170372,USD,0,ADI MAIN,,,,,72a363c5-b810-f011-8362-121089124341,PARTGROUP,10497985,USD,PURCHASE,,
10498014-N,10498014-N,Avante Health Solutions,Siemens,DRIVE-DVD-REC PX-820A,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,10498014-N,149992,USD,0,ADI MAIN,,,,,b5ec971a-2b52-ec11-817c-12e75f4d5d6d,PARTGROUP,10498014-N,USD,PURCHASE,,
10498160,10498160,Avante Health Solutions,,Celcius R650 Workstation,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10498160,81491,USD,0,ADI MAIN,,,,,f8905609-8c6f-ea11-817c-8cbf77a7ab76,PARTGROUP,10498160,USD,PURCHASE,,
10498207,10498207,Avante Health Solutions,Siemens,MR005 Imager Proc. Step4 8K/8GB,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10498207,63379,USD,0,ADI MAIN,,,,,e9b2f28b-3264-ea11-817b-a9605c8569c6,PARTGROUP,10498207,USD,PURCHASE,,
10498292,10498292,Avante Health Solutions,SIEMENS,IES Tower 10D =!=,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10498292,26014,USD,0,ADI MAIN,10498292,0,ADI MAIN,O8,9de4176d-e7fc-e911-8177-b692338b994f,PARTGROUP,10498292,USD,PURCHASE,ADI MAIN,O8
10501546,10501546,Avante Health Solutions,Siemens,Real Time Controller Version 5 (RTC v5),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,10501546,20497,USD,0,ADI MAIN,10501546,0,ADI MAIN,K90,22824163-906b-e911-8172-ae6f57ba0111,PARTGROUP,10501546,USD,PURCHASE,ADI MAIN,K90
10502020,10502020,Avante Health Solutions,Siemens,Stand Control Module (SCM) V3,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,10502020,20573,USD,0,ADI MAIN,10502020,0,ADI MAIN,K7,e225366f-906b-e911-8172-ae6f57ba0111,PARTGROUP,10502020,USD,PURCHASE,ADI MAIN,K7
10502142,10502142,Avante Health Solutions,Siemens,SET MOUSE MODULE USB,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10502142,143745,USD,0,ADI MAIN,,,,,8976b02b-97a3-eb11-8175-12e75f4d5d6d,PARTGROUP,10502142,USD,PURCHASE,,
10513371,10513371,Avante Health Solutions,Siemens,P-BOX P15 F/G,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10513371,151009,USD,0,ADI MAIN,10513371,0,ADI MAIN,Q35,9dfe8eb2-167a-ec11-817e-12e75f4d5d6d,PARTGROUP,10513371,USD,PURCHASE,ADI MAIN,Q35
10520172-N,10520172-N,Avante Health Solutions,Siemens,"FOC Cable, Pluggable, 100m for DVI",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,1.000000,1-5 Days,,,,10520172-N,161618,USD,0,ADI MAIN,10520172-N,0,ADI MAIN,K18,0e2fb759-edf4-ed11-834c-121089124341,PARTGROUP,10520172-N,USD,PURCHASE,ADI MAIN,K18
10440227,10440227,Avante Health Solutions,SIEMENS,"S2000, DIGITAL POWER SUPPLY",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,10440227,76737,USD,0,AUE MAIN,10440227,0,AUE MAIN,C27,1dbb1cde-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10440227,USD,PURCHASE,AUE MAIN,D84-2
10440948,10440948,Avante Health Solutions,SIEMENS,"S2000, BE BOARD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10440948,76739,USD,0,AUE MAIN,10440948,0,AUE MAIN,B8,42bb1cde-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10440948,USD,PURCHASE,AUE MAIN,B8
10441061,10441061,Avante Health Solutions,SIEMENS,"TRACKBALL_3, CCL, S/SC2000",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10441061,126324,USD,0,AUE MAIN,,,,,7d576b5e-0031-eb11-8184-1296c0afa970,PARTGROUP,10441061,USD,PURCHASE,,
10441347,10441347,Avante Health Solutions,SIEMENS,"Siemens S2000, Control Panel 4, English",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10441347,76740,USD,0,AUE MAIN,10441347,0,AUE MAIN,A87,54bb1cde-6868-ea11-817c-8cbf77a7ab76,PARTGROUP,10441347,USD,PURCHASE,AUE MAIN,A87
10441856,10441856,Avante Health Solutions,Siemens,"EV-8C4 Transducer,  S1000",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10441856,126331,USD,0,AUE MAIN,,,,,a5a26564-0031-eb11-8184-1296c0afa970,PARTGROUP,10441856,USD,PURCHASE,,
10-44764-01,10-44764-01,Avante Health Solutions,Siemens,Converter Board 96CH D574,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,46.000000,1-5 Days,,,,10-44764-01,161178,USD,0,ADI MAIN,10-44764-01,0,ADI MAIN,Q13,db9e50c2-12da-ed11-834a-121089124341,PARTGROUP,10-44764-01,USD,PURCHASE,ADI MAIN,Q13
1048290,1048290,Avante Health Solutions,,ICS TOWER 10B,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,1048290,22004,USD,0,ADI MAIN,,,,,649ca547-cea7-e911-8175-ced3470620e1,PARTGROUP,1048290,USD,PURCHASE,,
10496530,10496530,Avante Health Solutions,Siemens,Body 18 MR Coil,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10496530,39308,USD,0,ADI MAIN,,,,,7ccd8200-ce4a-ea11-817a-fbdad0115da1,PARTGROUP,10496530,USD,PURCHASE,,
10497805,10497805,Avante Health Solutions,Siemens,S10 Switch,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10497805,63374,USD,0,ADI MAIN,,,,,86b2f28b-3264-ea11-817b-a9605c8569c6,PARTGROUP,10497805,USD,PURCHASE,,
10497805-N,10497805-N,Avante Health Solutions,Siemens,S10 Switch,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10497805-N,160959,USD,0,ADI MAIN,,,,,4edbc502-50d2-ed11-834a-121089124341,PARTGROUP,10497805-N,USD,PURCHASE,,
10497887,10497887,Avante Health Solutions,Siemens,HP xw4600 Workstation,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10497887,63375,USD,0,ADI MAIN,,,,,9ab2f28b-3264-ea11-817b-a9605c8569c6,PARTGROUP,10497887,USD,PURCHASE,,
10498014,10498014,Avante Health Solutions,Siemens,DRIVE-DVD-REC RX-820A,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10498014,20271,USD,0,ADI MAIN,,,,,ef024545-906b-e911-8172-ae6f57ba0111,PARTGROUP,10498014,USD,PURCHASE,,
10498295,10498295,Avante Health Solutions,Siemens,ICS Tower 10B (Celsius M470),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,10498295,20870,USD,0,ADI MAIN,10498295,0,ADI MAIN,Q8,69642a93-906b-e911-8172-ae6f57ba0111,PARTGROUP,10498295,USD,PURCHASE,ADI MAIN,Q8
10501874-N,10501874-N,Avante Health Solutions,,Siemens Fan Assembly,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,10501874-N,166863,USD,0,ADI MAIN,,,,,be65eda6-3636-ef11-8359-121089124341,PARTGROUP,10501874-N,USD,PURCHASE,,
10501973,10501973,Avante Health Solutions,Siemens,Multi Display Manager DP 18x,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10501973,125554,USD,0,ADI MAIN,,,,,c2d5bfd4-eb0f-eb11-8183-1296c0afa970,PARTGROUP,10501973,USD,PURCHASE,,
10501982,10501982,Avante Health Solutions,Siemens,FD Cooling Unit,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,10501982,20305,USD,0,ADI MAIN,10501982,0,ADI MAIN,K90,11193e4b-906b-e911-8172-ae6f57ba0111,PARTGROUP,10501982,USD,PURCHASE,ADI MAIN,K90
10502021,10502021,Avante Health Solutions,Siemens,TCM-M V3,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,10502021,137175,USD,0,ADI MAIN,10502021,0,ADI MAIN,K2,ffc71690-9243-eb11-8171-12e75f4d5d6d,PARTGROUP,10502021,USD,PURCHASE,ADI MAIN,K2
10502136,10502136,Avante Health Solutions,,COLLIMATOR OPERATION-UNI V3,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,10502136,21825,USD,0,ADI MAIN,10502136,0,ADI MAIN,K7,8927b130-c086-e911-8172-ae6f57ba0111,PARTGROUP,10502136,USD,PURCHASE,ADI MAIN,K7
10502137,10502137,Avante Health Solutions,Siemens,ECC Joystick,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,5.000000,1-5 Days,,,,10502137,20276,USD,0,ADI MAIN,10502137,0,ADI MAIN,DISTOP,26034545-906b-e911-8172-ae6f57ba0111,PARTGROUP,10502137,USD,PURCHASE,ADI MAIN,K2
10502338,10502338,Avante Health Solutions,,FD 30x40 IF RoHs / 4700,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,10502338,125877,USD,0,ADI MAIN,10502338,0,ADI MAIN,H3,a1a340d7-3f24-eb11-8183-1296c0afa970,PARTGROUP,10502338,USD,PURCHASE,ADI MAIN,H3
10502365,10502365,Avante Health Solutions,Siemens,FD RTC V5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,5.000000,1-5 Days,,,,10502365,20307,USD,0,ADI MAIN,10502365,0,ADI MAIN,K93,27193e4b-906b-e911-8172-ae6f57ba0111,PARTGROUP,10502365,USD,PURCHASE,ADI MAIN,K93
10502389,10502389,Avante Health Solutions,Siemens,MDM Computer,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10502389,20389,USD,0,ADI MAIN,10502389,0,ADI MAIN,K88,048d4157-906b-e911-8172-ae6f57ba0111,PARTGROUP,10502389,USD,PURCHASE,ADI MAIN,K88
10502531,10502531,Avante Health Solutions,Siemens,ECC V3,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,10502531,159298,USD,0,ADI MAIN,10502531,0,ADI MAIN,K9,21a0d5ac-7a7d-ed11-818b-12e75f4d5d6d,PARTGROUP,10502531,USD,PURCHASE,ADI MAIN,K9
10520200,10520200,Avante Health Solutions,Siemens,Multi Display Manager 56800 27x,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10520200,160083,USD,0,ADI MAIN,,,,,387ef80c-1aa3-ed11-818c-12e75f4d5d6d,PARTGROUP,10520200,USD,PURCHASE,,
10520455,10520455,Avante Health Solutions,Siemens,GANTRY L/R,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10520455,21294,USD,0,ADI MAIN,,,,,05952fb1-906b-e911-8172-ae6f57ba0111,PARTGROUP,10520455,USD,PURCHASE,,
10545888,10545888,Avante Health Solutions,SIEMENS,SURGE SUPPRESSOR Typ2 275Vac 350VDC,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10545888,25995,USD,0,ADI MAIN,10545888,0,ADI MAIN,M61,ace52061-e7fc-e911-8177-b692338b994f,PARTGROUP,10545888,USD,PURCHASE,ADI MAIN,M61
10546639,10546639,Avante Health Solutions,Siemens,N-Cutout 8A 400VAC 2pol. Car.C,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,10546639,160672,USD,0,ADI MAIN,10546639,0,ADI MAIN,K28,e29e4130-79c3-ed11-8349-121089124341,PARTGROUP,10546639,USD,PURCHASE,ADI MAIN,K28
105476,105476,Avante Health Solutions,,Inviv - FAC Baseplate Assembly,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,105476,21771,USD,0,ADI MAIN,,,,,be392a10-3473-e911-8172-ae6f57ba0111,PARTGROUP,105476,USD,PURCHASE,,
10548106,10548106,Avante Health Solutions,Siemens,Contactor 24 VAC,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,10548106,164119,USD,0,ADI MAIN,,,,,be5cb74d-1199-ee11-8352-121089124341,PARTGROUP,10548106,USD,PURCHASE,,
